date,code,code_name,listing_date,listing_age_trading_days,listing_status,listing_eligible,trading_status,price_limit_status,security_status
2023-04-04,sh.601077,渝农商行,2019-10-29,835,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601128,常熟银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601166,兴业银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601169,北京银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601187,厦门银行,2020-10-27,594,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601229,上海银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601288,农业银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601328,交通银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601398,工商银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601528,瑞丰银行,2021-06-25,432,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601577,长沙银行,2018-09-26,1096,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601658,邮储银行,2019-12-10,805,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601665,齐鲁银行,2021-06-18,437,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601818,光大银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601825,沪农商行,2021-08-19,393,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601838,成都银行,2018-01-31,1255,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601860,紫金银行,2019-01-03,1032,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601916,浙商银行,2019-11-26,815,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601939,建设银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601963,重庆银行,2021-02-05,522,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601988,中国银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601997,贵阳银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601998,中信银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.603323,苏农银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.000001,平安银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.000617,中油资本,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.001227,兰州银行,2022-01-17,294,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002142,宁波银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002807,江阴银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002839,张家港行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002936,郑州银行,2018-09-19,1100,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002948,青岛银行,2019-01-16,1023,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002958,青农商行,2019-03-26,979,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sz.002966,苏州银行,2019-08-02,891,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600000,浦发银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600015,华夏银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600016,民生银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600036,招商银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600318,新力金融,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600901,江苏金租,2018-03-01,1240,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600908,无锡银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600919,江苏银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600926,杭州银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.600928,西安银行,2019-03-01,997,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601009,南京银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601077,渝农商行,2019-10-29,836,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601128,常熟银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601166,兴业银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601169,北京银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601187,厦门银行,2020-10-27,595,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601229,上海银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601288,农业银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601328,交通银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601398,工商银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601528,瑞丰银行,2021-06-25,433,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601577,长沙银行,2018-09-26,1097,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601658,邮储银行,2019-12-10,806,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601665,齐鲁银行,2021-06-18,438,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601818,光大银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601825,沪农商行,2021-08-19,394,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601838,成都银行,2018-01-31,1256,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601860,紫金银行,2019-01-03,1033,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601916,浙商银行,2019-11-26,816,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601939,建设银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601963,重庆银行,2021-02-05,523,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601988,中国银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601997,贵阳银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.601998,中信银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sh.603323,苏农银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.000001,平安银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.000617,中油资本,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.001227,兰州银行,2022-01-17,295,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002142,宁波银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002807,江阴银行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002839,张家港行,2018-01-02,1277,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002936,郑州银行,2018-09-19,1101,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002948,青岛银行,2019-01-16,1024,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002958,青农商行,2019-03-26,980,listed_at_least_one_year,1,trading,none,normal
2023-04-06,sz.002966,苏州银行,2019-08-02,892,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600000,浦发银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600015,华夏银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600016,民生银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600036,招商银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600318,新力金融,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600901,江苏金租,2018-03-01,1241,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600908,无锡银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600919,江苏银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600926,杭州银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.600928,西安银行,2019-03-01,998,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601009,南京银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601077,渝农商行,2019-10-29,837,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601128,常熟银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601166,兴业银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601169,北京银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601187,厦门银行,2020-10-27,596,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601229,上海银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601288,农业银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601328,交通银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601398,工商银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601528,瑞丰银行,2021-06-25,434,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601577,长沙银行,2018-09-26,1098,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601658,邮储银行,2019-12-10,807,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601665,齐鲁银行,2021-06-18,439,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601818,光大银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601825,沪农商行,2021-08-19,395,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601838,成都银行,2018-01-31,1257,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601860,紫金银行,2019-01-03,1034,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601916,浙商银行,2019-11-26,817,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601939,建设银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601963,重庆银行,2021-02-05,524,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601988,中国银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601997,贵阳银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.601998,中信银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sh.603323,苏农银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.000001,平安银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.000617,中油资本,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.001227,兰州银行,2022-01-17,296,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002142,宁波银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002807,江阴银行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002839,张家港行,2018-01-02,1278,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002936,郑州银行,2018-09-19,1102,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002948,青岛银行,2019-01-16,1025,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002958,青农商行,2019-03-26,981,listed_at_least_one_year,1,trading,none,normal
2023-04-07,sz.002966,苏州银行,2019-08-02,893,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600000,浦发银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600015,华夏银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600016,民生银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600036,招商银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600318,新力金融,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600901,江苏金租,2018-03-01,1242,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600908,无锡银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600919,江苏银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600926,杭州银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.600928,西安银行,2019-03-01,999,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601009,南京银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601077,渝农商行,2019-10-29,838,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601128,常熟银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601166,兴业银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601169,北京银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601187,厦门银行,2020-10-27,597,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601229,上海银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601288,农业银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601328,交通银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601398,工商银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601528,瑞丰银行,2021-06-25,435,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601577,长沙银行,2018-09-26,1099,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601658,邮储银行,2019-12-10,808,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601665,齐鲁银行,2021-06-18,440,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601818,光大银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601825,沪农商行,2021-08-19,396,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601838,成都银行,2018-01-31,1258,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601860,紫金银行,2019-01-03,1035,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601916,浙商银行,2019-11-26,818,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601939,建设银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601963,重庆银行,2021-02-05,525,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601988,中国银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601997,贵阳银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.601998,中信银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sh.603323,苏农银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.000001,平安银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.000617,中油资本,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.001227,兰州银行,2022-01-17,297,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002142,宁波银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002807,江阴银行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002839,张家港行,2018-01-02,1279,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002936,郑州银行,2018-09-19,1103,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002948,青岛银行,2019-01-16,1026,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002958,青农商行,2019-03-26,982,listed_at_least_one_year,1,trading,none,normal
2023-04-10,sz.002966,苏州银行,2019-08-02,894,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600000,浦发银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600015,华夏银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600016,民生银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600036,招商银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600318,新力金融,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600901,江苏金租,2018-03-01,1243,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600908,无锡银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600919,江苏银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600926,杭州银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.600928,西安银行,2019-03-01,1000,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.601009,南京银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.601077,渝农商行,2019-10-29,839,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.601128,常熟银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.601166,兴业银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
2023-04-11,sh.601169,北京银行,2018-01-02,1280,listed_at_least_one_year,1,trading,none,normal
